fiscal_year,year,month,month_numeric,day,date_stamp,volume_in_mn,value_in_cr,released_on,updated_on,data_source,data_url
2022-23,2022,August,8,9,2022-08-09,2.33,1021.56,2022-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,August,8,10,2022-08-10,5.32,2565.84,2022-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,August,8,11,2022-08-11,11.36,15963.24,2022-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,August,8,12,2022-08-12,5.61,3936.81,2022-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,August,8,13,2022-08-13,4.62,1390.28,2022-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,August,8,14,2022-08-14,0.16,219.98,2022-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,August,8,15,2022-08-15,0.15,50.7,2022-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,August,8,16,2022-08-16,6.03,2160.19,2022-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,August,8,17,2022-08-17,7.94,3735.53,2022-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,August,8,18,2022-08-18,4.71,11934.11,2022-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,August,8,19,2022-08-19,6.7,4447.07,2022-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,August,8,20,2022-08-20,5.55,2428.05,2022-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,August,8,21,2022-08-21,0.11,151.16,2022-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,August,8,22,2022-08-22,4.38,2264.95,2022-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,August,8,23,2022-08-23,3.46,3398.22,2022-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,August,8,24,2022-08-24,7.09,3791.99,2022-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,August,8,25,2022-08-25,8.05,4619.11,2022-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,August,8,26,2022-08-26,17.93,8914.32,2022-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,August,8,27,2022-08-27,2.48,1391.51,2022-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,August,8,28,2022-08-28,0.04,114.72,2022-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,August,8,29,2022-08-29,8.08,9691.44,2022-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,August,8,30,2022-08-30,10.6,9542.47,2022-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,August,8,31,2022-08-31,5.07,2488.06,2022-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,September,9,1,2022-09-01,6.07,9901.21,2022-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,September,9,2,2022-09-02,7.93,3698.94,2022-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,September,9,3,2022-09-03,3.93,4519.96,2022-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,September,9,4,2022-09-04,0.29,236.33,2022-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,September,9,5,2022-09-05,4.85,4576.49,2022-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,September,9,6,2022-09-06,4.01,11932.97,2022-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,September,9,7,2022-09-07,6.83,4703.14,2022-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,September,9,8,2022-09-08,6.6,3685.59,2022-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,September,9,9,2022-09-09,3.9,3883.65,2022-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,September,9,10,2022-09-10,0.96,973.51,2022-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,September,9,11,2022-09-11,0.14,110.69,2022-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,September,9,12,2022-09-12,5.25,4432.54,2022-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,September,9,13,2022-09-13,5.55,3525.81,2022-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,September,9,14,2022-09-14,4.01,3054.85,2022-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,September,9,15,2022-09-15,22.18,4859.43,2022-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,September,9,16,2022-09-16,3.67,2899.8,2022-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,September,9,17,2022-09-17,1.88,1971.77,2022-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,September,9,18,2022-09-18,0.48,198.53,2022-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,September,9,19,2022-09-19,5.05,2234.36,2022-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,September,9,20,2022-09-20,6.25,3724.9,2022-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,September,9,21,2022-09-21,5.64,3385.62,2022-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,September,9,22,2022-09-22,6.22,3224.73,2022-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,September,9,23,2022-09-23,6.07,4094.57,2022-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,September,9,24,2022-09-24,1.97,767.91,2022-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,September,9,25,2022-09-25,0.18,416.61,2022-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,September,9,26,2022-09-26,4.08,3605.53,2022-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,September,9,27,2022-09-27,3.39,4233.28,2022-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,September,9,28,2022-09-28,8.14,3996.59,2022-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,September,9,29,2022-09-29,21.85,7800.26,2022-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,September,9,30,2022-09-30,5.7,8068.27,2022-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,October,10,1,2022-10-01,6,6888.75,2022-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,October,10,2,2022-10-02,1.19,430.92,2022-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,October,10,3,2022-10-03,3.79,2388.08,2022-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,October,10,4,2022-10-04,2.66,3121.81,2022-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,October,10,5,2022-10-05,2.38,588.52,2022-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,October,10,6,2022-10-06,3.17,2688.63,2022-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,October,10,7,2022-10-07,5.34,3236.65,2022-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,October,10,8,2022-10-08,6.15,2556.76,2022-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,October,10,9,2022-10-09,0.28,474.39,2022-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,October,10,10,2022-10-10,15.97,8227.67,2022-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,October,10,11,2022-10-11,9.38,4134.37,2022-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,October,10,12,2022-10-12,12.78,4663.45,2022-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,October,10,13,2022-10-13,6.76,5102.5,2022-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,October,10,14,2022-10-14,6.06,3559.86,2022-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,October,10,15,2022-10-15,4.69,9442.28,2022-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,October,10,16,2022-10-16,2.45,756.98,2022-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,October,10,17,2022-10-17,9.22,4567.56,2022-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,October,10,18,2022-10-18,3.55,3618.51,2022-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,October,10,19,2022-10-19,8.19,6270.26,2022-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,October,10,20,2022-10-20,6.95,8116.52,2022-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,October,10,21,2022-10-21,4.96,7977.48,2022-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,October,10,22,2022-10-22,2.77,2755.98,2022-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,October,10,23,2022-10-23,0.66,539.62,2022-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,October,10,24,2022-10-24,0.07,119.41,2022-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,October,10,25,2022-10-25,3.62,4964.02,2022-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,October,10,26,2022-10-26,2.56,3519.81,2022-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,October,10,27,2022-10-27,3.64,5699.72,2022-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,October,10,28,2022-10-28,3.13,6084.45,2022-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,October,10,29,2022-10-29,3.48,4281.13,2022-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,October,10,30,2022-10-30,0.44,213.36,2022-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,October,10,31,2022-10-31,3.21,10129,2022-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,November,11,1,2022-11-01,6.48,9306.43,2022-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,November,11,2,2022-11-02,3.74,4666.13,2022-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,November,11,3,2022-11-03,5.66,3782.74,2022-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,November,11,4,2022-11-04,2.6,2250.71,2022-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,November,11,5,2022-11-05,5.29,8339.62,2022-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,November,11,6,2022-11-06,0.11,130.94,2022-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,November,11,7,2022-11-07,4.96,4063.77,2022-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,November,11,8,2022-11-08,5.87,1737.06,2022-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,November,11,9,2022-11-09,25.48,10532.8,2022-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,November,11,10,2022-11-10,9.21,13979.09,2022-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,November,11,11,2022-11-11,10.72,8186.17,2022-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,November,11,12,2022-11-12,1.76,857.8,2022-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,November,11,13,2022-11-13,0.09,59.6,2022-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,November,11,14,2022-11-14,2.71,4957.39,2022-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,November,11,15,2022-11-15,4.99,5709.2,2022-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,November,11,16,2022-11-16,5.29,4764.02,2022-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,November,11,17,2022-11-17,4.87,4798.04,2022-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,November,11,18,2022-11-18,2.11,4493.23,2022-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,November,11,19,2022-11-19,2.38,4371.64,2022-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,November,11,20,2022-11-20,0.17,129.46,2022-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,November,11,21,2022-11-21,2.41,3008.2,2022-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,November,11,22,2022-11-22,1.97,3439.5,2022-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,November,11,23,2022-11-23,2.94,4241.06,2022-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,November,11,24,2022-11-24,4.34,4403.87,2022-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,November,11,25,2022-11-25,4.05,7375.71,2022-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,November,11,26,2022-11-26,4.2,1561.58,2022-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,November,11,27,2022-11-27,0.18,152.33,2022-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,November,11,28,2022-11-28,2.65,3391.62,2022-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,November,11,29,2022-11-29,3.94,7312.8,2022-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,November,11,30,2022-11-30,6.23,9898.37,2022-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,December,12,1,2022-12-01,8.6,8828.68,2023-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,December,12,2,2022-12-02,4.74,8867.1,2023-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,December,12,3,2022-12-03,5.25,9367.5,2023-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,December,12,4,2022-12-04,0.29,185.23,2023-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,December,12,5,2022-12-05,5.07,3991.49,2023-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,December,12,6,2022-12-06,4.79,5905.22,2023-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,December,12,7,2022-12-07,5.88,6484.08,2023-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,December,12,8,2022-12-08,6.39,6146.23,2023-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,December,12,9,2022-12-09,7.01,4718.31,2023-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,December,12,10,2022-12-10,3.44,1460.58,2023-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,December,12,11,2022-12-11,0.22,166.68,2023-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,December,12,12,2022-12-12,21.92,7372.75,2023-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,December,12,13,2022-12-13,7.7,7891.17,2023-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,December,12,14,2022-12-14,6.94,4337.19,2023-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,December,12,15,2022-12-15,3.88,6677.38,2023-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,December,12,16,2022-12-16,9.98,6247.53,2023-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,December,12,17,2022-12-17,3.99,3781.14,2023-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,December,12,18,2022-12-18,0.1,142.02,2023-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,December,12,19,2022-12-19,2.43,4132.58,2023-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,December,12,20,2022-12-20,3.16,5605.65,2023-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,December,12,21,2022-12-21,3.09,3568.24,2023-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,December,12,22,2022-12-22,1.89,5137.27,2023-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,December,12,23,2022-12-23,3.37,5283.45,2023-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,December,12,24,2022-12-24,1.31,1061.27,2023-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,December,12,25,2022-12-25,0.03,56.93,2023-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,December,12,26,2022-12-26,2.13,6883.17,2023-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,December,12,27,2022-12-27,7.34,5071.11,2023-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,December,12,28,2022-12-28,4.97,5478.44,2023-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,December,12,29,2022-12-29,3.52,6293.28,2023-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,December,12,30,2022-12-30,6.67,9184.09,2023-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2022,December,12,31,2022-12-31,5.47,7109.3,2023-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2023,January,1,1,2023-01-01,0.4,392.58,2023-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2023,January,1,2,2023-01-02,8.59,8794.91,2023-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2023,January,1,3,2023-01-03,3.73,5091.99,2023-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2023,January,1,4,2023-01-04,5.09,4422.67,2023-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2023,January,1,5,2023-01-05,3.58,7245.54,2023-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2023,January,1,6,2023-01-06,2.3,3584.4,2023-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2023,January,1,7,2023-01-07,3.61,8515.83,2023-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2023,January,1,8,2023-01-08,0.28,333.2,2023-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2023,January,1,9,2023-01-09,3.9,2570.31,2023-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2023,January,1,10,2023-01-10,6.18,4748.06,2023-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2023,January,1,11,2023-01-11,4.29,4391.96,2023-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2023,January,1,12,2023-01-12,5.36,4566.6,2023-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2023,January,1,13,2023-01-13,9.9,7633.98,2023-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2023,January,1,14,2023-01-14,7.58,2584.21,2023-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2023,January,1,15,2023-01-15,0.08,96.65,2023-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2023,January,1,16,2023-01-16,23.48,7479.1,2023-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2023,January,1,17,2023-01-17,5.36,4549.81,2023-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2023,January,1,18,2023-01-18,2.31,3424.23,2023-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2023,January,1,19,2023-01-19,4.11,7003.8,2023-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2023,January,1,20,2023-01-20,8.35,4949.74,2023-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2023,January,1,21,2023-01-21,2.52,5000.4,2023-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2023,January,1,22,2023-01-22,0.42,233.51,2023-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2023,January,1,23,2023-01-23,1.22,3410.68,2023-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2023,January,1,24,2023-01-24,5.99,5390.81,2023-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2022-23,2023,January,1,25,2023-01-25,3.04,5788.73,2023-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
